Time,Slider Position (mm),Slider Position (%),Stiffness (Nm/rad),Joint Angle (deg),Joint Angle Velocity (deg/s),Vertical Acceleration,Desired Position [mm],Motor Encoder (cts),Motor Current,inSwing
3.455822229385376,7.32,12.85,236.73399999999998,-1.73583984375,-0.0732421875,-4.959351047513114,0,92115,-0.004277337577504678,False
3.463205099105835,7.32,12.85,236.73399999999998,-1.7138671875,-0.05126953125,-4.947814012110255,0,92121,0.0038078258135337373,False
3.4704983234405518,7.32,12.85,236.73399999999998,-1.77978515625,-0.00732421875,-4.954029540554568,0,92121,0.019901898655290927,False
3.477781057357788,7.32,12.85,236.73399999999998,-1.82373046875,-0.00732421875,-4.944499250812632,0,92120,0.022115000188832123,False
3.4849936962127686,7.32,12.85,236.73399999999998,-1.7578125,-0.029296875,-4.952848074483017,0,92119,0.017255393577135292,False
3.492339849472046,7.32,12.85,236.73399999999998,-1.93359375,-0.0146484375,-4.945011520140072,0,92119,0.026753776664646803,False
3.4991402626037598,7.32,12.85,236.73399999999998,-1.95556640625,-0.05126953125,-4.954073524475097,0,92119,0.013631730080727726,False
3.5055928230285645,7.32,12.85,236.73399999999998,-2.021484375,-0.0439453125,-4.946608410405178,0,92119,-0.022990477429986576,False
3.512112617492676,7.32,12.85,236.73399999999998,-2.109375,-0.087890625,-4.956346768438265,0,92119,-0.029675947842659096,False
3.5184617042541504,7.32,12.85,236.73399999999998,-2.1533203125,-0.05859375,-4.949652589495101,0,92119,-0.015120650663704107,False
3.526632070541382,7.32,12.85,236.73399999999998,-2.17529296875,-0.06591796875,-4.964725235483155,0,92118,-0.007704356326072071,False
3.5331203937530518,7.32,12.85,236.73399999999998,-0.3515625,-0.05126953125,-4.974146756364941,0,92118,0.01403614887594654,False
3.5396597385406494,7.32,12.85,236.73399999999998,1.60400390625,0.5859375,-4.994190452052679,0,92115,0.013139013230538605,False
3.5460288524627686,7.32,12.85,236.73399999999998,1.12060546875,1.25244140625,-4.998366783010224,0,92114,-0.023241529204552667,False
3.552257537841797,7.32,12.85,236.73399999999998,1.34033203125,1.0986328125,-5.024097299237319,0,92114,-0.047765579606994915,False
3.5588090419769287,7.32,12.85,236.73399999999998,1.40625,0.56396484375,-5.02165073793542,0,92114,-0.06624844557707456,False
3.5648152828216553,7.32,12.85,236.73399999999998,1.16455078125,-0.06591796875,-5.032154051085355,0,92114,-0.0517169835070198,False
3.571101188659668,7.32,12.85,236.73399999999998,-0.791015625,0.0146484375,-5.006590146210732,0,92114,-0.02635111926791024,False
3.5772995948791504,7.32,12.85,236.73399999999998,-1.64794921875,-0.71044921875,-5.007882967606124,0,92114,-0.007439327724312052,False
3.5835072994232178,7.32,12.85,236.73399999999998,-1.12060546875,-1.01806640625,-4.994780996400523,0,92119,0.014171187693387197,False
3.5896804332733154,7.32,12.85,236.73399999999998,-3.36181640625,-0.76171875,-4.9964194021829735,0,92133,0.007220580779343033,False
3.5960516929626465,7.33,12.85,236.821,-4.28466796875,-0.85693359375,-4.978790236328125,0,92156,-0.002308168498145627,False
3.6022427082061768,7.33,12.85,236.821,-3.9990234375,-0.87890625,-4.970001022275288,0,92144,0.004811167573824689,False
3.608391761779785,7.32,12.85,236.73399999999998,-6.17431640625,-0.95947265625,-4.96093106871395,0,92129,-0.003535825844705175,False
3.614539861679077,7.32,12.85,236.73399999999998,-5.33935546875,-0.9375,-4.966299131209957,0,92126,-0.0018015932528574231,False
3.6207079887390137,7.32,12.85,236.73399999999998,-7.294921875,-0.3515625,-4.952114612069401,0,92125,-0.006905195777319528,False
3.626782178878784,7.32,12.85,236.73399999999998,-6.4599609375,-1.0986328125,-4.954119226600384,0,92127,-0.015492849312988204,False
3.632875442504883,7.32,12.85,236.73399999999998,-6.96533203125,-0.09521484375,-4.929422210178605,0,92130,-0.0019067628447985508,False
3.6390044689178467,7.32,12.85,236.73399999999998,-7.3388671875,-0.5419921875,-4.934527782804613,0,92130,0.011002932135127184,False
3.645134449005127,7.32,12.85,236.73399999999998,-9.11865234375,-0.0146484375,-4.924597666551645,0,92130,-0.0063682023887950655,False
3.651258707046509,7.32,12.85,236.73399999999998,-8.02001953125,-0.88623046875,-4.930923913657829,0,92128,-0.03916819017672962,False
3.65750789642334,7.32,12.85,236.73399999999998,-8.28369140625,-0.3515625,-4.9208742935363246,0,92128,-0.03193166603638388,False
3.663628101348877,7.32,12.85,236.73399999999998,-8.4814453125,-0.31494140625,-4.9266705090207035,0,92128,-0.016269996490294487,False
3.669760227203369,7.32,12.85,236.73399999999998,-8.67919921875,0.21240234375,-4.9165277781497885,0,92128,-0.008289977274990082,False
3.6758923530578613,7.32,12.85,236.73399999999998,-8.81103515625,-0.2197265625,-4.923260393415178,0,92127,-0.016198430728040364,False
3.6820061206817627,7.32,12.85,236.73399999999998,-8.89892578125,-0.17578125,-4.914267599098711,0,92127,-0.020227989028511577,False
3.6880953311920166,7.32,12.85,236.73399999999998,-8.96484375,-0.13916015625,-4.922275714835473,0,92127,-0.01030667520212074,False
3.694181442260742,7.32,12.85,236.73399999999998,-9.0087890625,-0.09521484375,-4.913736333784436,0,92128,-0.005251513315153655,False
3.7014756202697754,7.33,12.85,236.821,-9.03076171875,-0.06591796875,-4.92074767018911,0,92135,-0.014650256013132086,False
3.709237575531006,7.33,12.85,236.821,-8.98681640625,-0.0439453125,-4.912703972102095,0,92135,-0.03740086910705569,False
3.716986894607544,7.32,12.85,236.73399999999998,-8.96484375,-0.00732421875,-4.921092072252472,0,92128,-0.03701840913930851,False
3.724888801574707,7.32,12.85,236.73399999999998,-8.8330078125,0.0146484375,-4.913927893066406,0,92128,-0.01886182155627485,False
3.732748031616211,7.32,12.85,236.73399999999998,-8.72314453125,0.06591796875,-4.923800244734591,0,92128,-0.015597816272095874,False
3.7404885292053223,7.32,12.85,236.73399999999998,-8.54736328125,0.087890625,-4.918793066672064,0,92128,-0.01393472251252239,False
3.748253583908081,7.32,12.85,236.73399999999998,-8.37158203125,0.13916015625,-4.930766234412561,0,92128,-0.02506181024782677,False
3.756070375442505,7.32,12.85,236.73399999999998,-8.0859375,0.15380859375,-4.928514079903681,0,92128,-0.04270582095842412,False
3.7638304233551025,7.32,12.85,236.73399999999998,-6.5478515625,0.21240234375,-4.943547587890626,0,92128,-0.0337341789505721,False
3.7715187072753906,7.32,12.85,236.73399999999998,-7.75634765625,0.66650390625,-4.942879123600152,0,92128,-0.017188422693115754,False
3.779301166534424,7.32,12.85,236.73399999999998,-7.5146484375,0.205078125,-4.958674010804642,0,92128,-0.00875793879881005,False
3.787020683288574,7.32,12.85,236.73399999999998,-7.2509765625,0.1904296875,-4.957585629996177,0,92128,-0.01643686903381083,False
3.7947402000427246,7.32,12.85,236.73399999999998,-7.03125,-0.234375,-4.971971993957924,0,92132,-0.032323955744138405,False
3.8021585941314697,7.33,12.85,236.821,-6.767578125,0.24169921875,-4.972487747792646,0,92142,-0.02844435441067259,False
3.809304714202881,7.33,12.85,236.821,-5.0537109375,0.2490234375,-4.988101863405335,0,92147,-0.038442075128081676,False
3.8164212703704834,7.33,12.85,236.821,-6.1962890625,0.732421875,-4.988088416271429,0,92149,-0.043536168270539306,False
3.8235723972320557,7.33,12.85,236.821,-5.91064453125,0.2783203125,-5.001916491719297,0,92150,-0.03415726203801408,False
3.830687999725342,7.33,12.85,236.821,-5.5810546875,0.28564453125,-5.001243523398212,0,92150,-0.017403994293418115,False
3.8380632400512695,7.33,12.85,236.821,-3.8232421875,-0.17578125,-5.017956235551678,0,92150,0.003106698315350098,False
3.8451976776123047,7.33,12.85,236.821,-4.8779296875,0.791015625,-5.022580537357111,0,92150,0.0015829418555723441,False
3.8523752689361572,7.33,12.85,236.821,-4.482421875,0.34423828125,-5.043205840785206,0,92150,-0.017155165335569617,False
3.859550952911377,7.33,12.85,236.821,-2.63671875,0.3662109375,-5.051257760326391,0,92150,-0.026702707824811017,False
3.866631507873535,7.33,12.85,236.821,-3.515625,0.3955078125,-5.074974441498498,0,92150,-0.0315674237032089,False
3.873749256134033,7.33,12.85,236.821,-2.87841796875,0.4541015625,-5.083310569681307,0,92150,-0.05200783474386593,False
3.880866289138794,7.33,12.85,236.821,-0.90087890625,0.53466796875,-5.106898214860395,0,92150,-0.03847379170580271,False
3.888030529022217,7.33,12.85,236.821,-1.77978515625,0.57861328125,-5.115132298894601,0,92150,-0.0315778523433566,False
3.8951575756073,7.33,12.85,236.821,0.24169921875,0.57861328125,-5.138592117181179,0,92150,-0.04602591023607358,False
3.9023048877716064,7.33,12.85,236.821,-0.50537109375,1.0400390625,-5.146562737968088,0,92150,-0.05338756342818173,False
3.909423828125,7.33,12.85,236.821,1.51611328125,0.1318359375,-5.164864500063004,0,92150,-0.06911298941061518,False
3.9165680408477783,7.33,12.85,236.821,0.703125,1.0986328125,-5.166945494229475,0,92150,-0.05317654149140107,False
3.9235646724700928,7.33,12.85,236.821,2.83447265625,0.15380859375,-5.18180683554499,0,92150,-0.009133086709911626,False
3.9306912422180176,7.33,12.85,236.821,2.08740234375,1.11328125,-5.179034806909453,0,92150,-0.004653540111139318,False
3.937809467315674,7.33,12.85,236.821,2.8564453125,0.1904296875,-5.183128134722586,0,92147,-0.0263200497782735,False
3.9449517726898193,7.33,12.85,236.821,4.7021484375,0.7177734375,-5.172460081660156,0,92133,-0.03735968785539543,False
3.95211124420166,7.32,12.85,236.73399999999998,2.1533203125,0.62255859375,-5.177992709945337,0,92119,-0.048971902574248015,False
3.959343433380127,7.32,12.85,236.73399999999998,3.1201171875,0.02197265625,-5.1670766699686,0,92102,-0.05488862149849721,False
3.966449022293091,7.32,12.85,236.73399999999998,0.98876953125,0.087890625,-5.166690995040213,0,92090,-0.03994162587185381,False
3.9735941886901855,7.32,12.85,236.73399999999998,1.7578125,-1.23779296875,-5.147232866742691,0,92089,-0.014364036710543409,False
3.9807379245758057,7.32,12.85,236.73399999999998,1.2744140625,-0.1318359375,-5.140198951551649,0,92089,-0.0013316040961428898,False
